 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Colon,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk 
1,1,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,8,8,8.0,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,6,0.0,1,0.0,0.0,0.0,0.0,1,1,0.0
0.0,0.0,3,3,0.0,3,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,2,1,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,2,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,3,2,0.0,0.0,1,0.0,0.0,0.0,2,12,13,6.5,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
3,1,0.0,3,0.0,0.0,2,0.0,2,3,0.0,0.0,0.0,0.0,2,6,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3,3,0.0,1,0.0,3,0.0,0.0,1,2,0.0,2,0.0,3,3,1,0.0,5,0.0,0.0,1,6,23,27,13.5,0.0,0.0,2,1,5,2,0.0,2,0.0,1,1,4,15,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0
0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,1,0.0,0.0,0.0,2,0.0,4,13,16,16.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,2,0.0,0.0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4,1,3,3,0.0,1,2,0.0,2,0.0,0.0,1,0.0,0.0,1,8,2,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,2,0.0,4,13,0.0,0.0,1,0.0,4,0.0,13,28,36,18.0,1,0.0,1,0.0,5,0.0,1,3,4,0.0,3,3,21,0.0,1,3,0.0,0.0,1,1,1,1
0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,1,0.0,0.0,11,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,2,3,0.0,0.0,0.0,4,0.0,0.0,0.0,2,0.0,1,0.0,1,1,0.0,0.0,1,0.0,1,3,3,11,13,13.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,1,2,0.0,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,1,0.0,17,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,2,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,2,0.0,1,0.0,0.0,1,4,15,18,18.0,0.0,0.0,0.0,3,1,0.0,0.0,3,0.0,0.0,1,0.0,12,1,0.0,0.0,0.0,1,0.0,2,0.0,0.0
0.0,1,2,5,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,2,5,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,3,0.0,0.0,4,2,2,0.0,7,0.0,0.0,0.0,0.0,0.0,3,0.0,4,4,4,0.0,1,0.0,0.0,1,4,20,24,8.0,0.0,0.0,1,4,1,1,0.0,5,0.0,0.0,2,2,13,0.0,0.0,0.0,0.0,0.0,1,5,0.0,0.0
3,2,1,8,0.0,0.0,2,0.0,1,2,1,0.0,1,0.0,6,7,4,0.0,0.0,34,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,4,8,1,0.0,0.0,0.0,0.0,0.0,3,3,0.0,2,0.0,5,9,0.0,0.0,1,0.0,4,0.0,11,35,46,23.0,1,0.0,3,0.0,6,1,2,1,0.0,0.0,0.0,7,22,0.0,0.0,5,0.0,0.0,0.0,3,1,0.0
1,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,2,2,10,11,11.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,1,0.0,2,1,2,0.0,0.0,0.0,0.0,0.0,1,9,10,10.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
4,0.0,1,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,2,3,0.0,0.0,4,0.0,0.0,1,5,10,11,11.0,0.0,0.0,1,0.0,6,0.0,1,0.0,0.0,2,0.0,3,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,2,0.0,2,2,1,0.0,1,0.0,0.0,0.0,3,12,13,6.5,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,1,1,7,1,0.0,1,0.0,0.0,0.0,2,0.0,0.0
1,1,5,5,0.0,0.0,3,0.0,1,0.0,0.0,1,0.0,0.0,3,3,3,0.0,0.0,44,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,4,6,10,0.0,1,1,0.0,0.0,2,0.0,0.0,3,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,3,1,3,0.0,0.0,0.0,0.0,1,4,31,36,18.0,6,4,1,0.0,7,1,1,6,0.0,1,2,0.0,16,1,0.0,0.0,0.0,0.0,1,4,4,1
2,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,2,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1,5,0.0,0.0,0.0,0.0,0.0,1,4,10,11,11.0,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,6,0.0,0.0,3,0.0,0.0,0.0,1,0.0,0.0
0.0,1,4,7,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,5,1,0.0,0.0,0.0,31,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,2,0.0,1,2,4,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,11,8,3,0.0,0.0,0.0,0.0,0.0,2,28,28,14.0,6,1,2,5,2,0.0,1,6,0.0,1,0.0,0.0,9,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0
0.0,1,2,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,1,1,0.0,0.0,1,0.0,0.0,2,0.0,1,2,0.0,0.0,0.0,0.0,0.0,1,2,11,12,6.0,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,0.0,0.0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0
0.0,1,1,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,1,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,1,12,13,6.5,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,5,1,0.0,0.0,1,0.0,0.0,1,1,0.0
1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,7,8,4.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,1,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,2,10,11,11.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0
0.0,2,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,4,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,2,0.0,1,2,9,13,13.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,2,0.0,0.0,2,0.0,2,0.0,0.0,2,1,0.0,0.0,3,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,2,0.0,2,1,0.0,0.0,0.0,0.0,0.0,1,2,10,11,5.5,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,2,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,2,0.0,2,2,0.0,0.0,1,0.0,0.0,2,3,10,13,6.5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0
1,1,2,2,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,8,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,10,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,1,5,1,0.0,0.0,0.0,1,0.0,1,2,0.0
3,1,1,7,0.0,0.0,1,0.0,3,0.0,0.0,1,0.0,0.0,3,5,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,3,0.0,0.0,0.0,3,0.0,0.0,3,1,0.0,1,2,0.0,0.0,3,0.0,0.0,4,0.0,1,3,2,0.0,0.0,0.0,0.0,1,6,16,21,5.25,1,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,1,3,15,0.0,1,0.0,0.0,0.0,1,1,1,0.0
2,4,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,2,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1,3,1,0.0,0.0,3,0.0,0.0,3,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,7,10,16,5.333333333333333,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,12,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0
0.0,0.0,2,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,1,1,1,0.0,0.0,0.0,0.0,2,2,9,10,10.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4,4,4,0.0,0.0,2,0.0,2,0.0,0.0,4,0.0,0.0,1,5,5,0.0,0.0,30,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,2,5,1,1,1,0.0,0.0,3,4,0.0,0.0,3,0.0,5,6,0.0,0.0,2,0.0,0.0,0.0,8,27,33,11.0,0.0,0.0,2,0.0,9,1,4,1,0.0,1,1,3,20,0.0,2,0.0,0.0,0.0,0.0,2,1,0.0
2,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,0.0,2,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,11,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,11,11,5.5,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,1,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,1,3,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,12,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,4,1,1,0.0,1,0.0,0.0,4,0.0,0.0,2,0.0,0.0,4,0.0,0.0,1,0.0,0.0,1,4,11,16,8.0,0.0,1,2,0.0,2,2,0.0,2,0.0,0.0,0.0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0
2,0.0,0.0,5,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,2,2,0.0,1,0.0,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,9,10,5.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,2,6,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0
3,4,1,10,0.0,0.0,5,0.0,4,4,0.0,1,0.0,0.0,4,7,3,1,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,4,0.0,1,0.0,0.0,2,0.0,1,0.0,5,0.0,3,3,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,5,0.0,6,3,2,0.0,0.0,0.0,0.0,0.0,6,43,58,11.6,1,1,2,0.0,4,1,3,3,0.0,0.0,2,4,30,1,0.0,0.0,0.0,1,2,8,0.0,0.0
0.0,0.0,3,1,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,9,10,10.0,0.0,3,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
1,0.0,3,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,7,8,8.0,0.0,0.0,0.0,3,1,2,0.0,3,0.0,0.0,0.0,1,4,1,1,0.0,0.0,0.0,0.0,2,0.0,0.0
1,2,2,4,1,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,1,5,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,1,8,1,0.0,0.0,0.0,3,0.0,6,16,20,10.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,1,1,10,1,1,3,0.0,1,0.0,1,0.0,0.0
0.0,0.0,3,2,3,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1,11,15,7.5,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,5,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,7,8,8.0,1,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0
0.0,0.0,1,3,1,0.0,1,0.0,1,3,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2,9,9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
3,1,2,4,0.0,0.0,2,1,0.0,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,21,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,3,0.0,1,2,1,0.0,0.0,3,0.0,0.0,0.0,1,0.0,3,1,2,4,2,0.0,0.0,0.0,1,0.0,5,23,27,9.0,0.0,0.0,1,0.0,3,1,1,1,3,0.0,0.0,2,11,1,0.0,1,0.0,0.0,0.0,4,0.0,1
1,0.0,0.0,3,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,10,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,2,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,3,10,11,5.5,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,5,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0
0.0,1,0.0,1,0.0,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,3,2,0.0,0.0,1,0.0,0.0,1,2,14,15,15.0,3,0.0,2,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1,1,2,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,11,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,1,2,1,0.0,2,0.0,2,1,5,12,14,14.0,0.0,0.0,0.0,0.0,3,0.0,1,1,0.0,1,0.0,1,9,0.0,0.0,2,0.0,0.0,1,2,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,1,4,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,1,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,1,0.0,1,0.0,0.0,0.0,2,13,17,8.5,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0
1,2,4,2,0.0,3,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,19,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,1,0.0,1,2,0.0,0.0,1,0.0,0.0,1,4,18,20,20.0,0.0,0.0,2,0.0,2,1,0.0,0.0,0.0,0.0,1,1,11,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0
