though,was,1
they,paid,1
actor,sing,1
sing,old,1
old,man,1
man,river,1
river,okay,1
talk,im,1
very,serious,1
relationship,right,1
happening,too,1
too,soon,1
soon,i,1
unfortunately,my,1
company,is,1
is,transferring,1
transferring,me,1
me,overseas,1
overseas,no,1
not,paris,1
paris,okay,1
okay,could,1
just,stop,1
talking,for,1
second,yemen,1
yemen,thats,1
being,transferred,1
transferred,to,1
yemen,i,1
know,exactly,1
exactly,but,1
its,some,1
time,tomorrow,1
tomorrow,appartement,1
rachel,phoebe,1
phoebe,et,1
et,monica,1
monica,sont,1
sont,plongees,1
plongees,dans,1
dans,un,1
un,circuit,1
circuit,electrique,1
electrique,yknow,1
me,pack,1
pack,well,1
packing,yknow,1
packing,cause,1
cause,im,1
yemen,tomorrow,1
only,going,1
to,pretend,1
yemen,its,1
rid,off,1
joey,trade,1
trade,lives,1
lives,with,1
thanks,yknow,1
really,didnt,1
the,airport,1
airport,well,1
that,close,1
close,okay,1
uh,good,1
wait,here,1
then,hi,1
need,one,1
one,fake,1
fake,ticket,1
yemen,ticket,1
counter,oh,1
a,pretend,1
pretend,ticket,1
ticket,ticket,1
counter,what,1
kid,if,1
a,ticket,1
with,ticket,1
counter,no,1
im,handing,1
handing,you,1
a,credit,1
card,but,1
is,hand,1
a,library,1
library,card,1
card,ticket,1
counter,american,1
american,express,1
express,la,1
la,partie,1
partie,de,1
de,rugby,1
rugby,ross,1
ross,se,1
se,fait,1
fait,massacrer,1
massacrer,well,1
just,until,1
we,find,1
find,an,1
an,energy,1
source,to,1
replace,fuel,1
fuel,okay,1
bye,good,1
bye,no,1
janice,there,1
are,i,1
one,last,1
last,kiss,1
kiss,and,1
also,also,1
leave,right,1
right,after,1
plane,well,1
i,then,1
then,guess,1
yemen,im,1
yemen,when,1
yemen,can,1
i,stay,1
stay,with,1
you,closing,1
credits,appartement,1
rachel,monica,1
monica,a,1
a,finalement,1
finalement,arrter,1
arrter,de,1
de,chercher,1
chercher,le,1
le,but,1
but,de,1
de,linterrupteur,1
linterrupteur,elle,1
elle,lallume,1
lallume,et,1
et,leteint,1
leteint,sans,1
sans,arrt,1
arrt,hey,1
true,what,1
say,pregnant,1
pregnant,bellies,1
bellies,look,1
a,drum,1
drum,all,1
right,wouldnt,1
wouldnt,that,1
that,be,1
be,frank,1
frank,the,1
the,iii,1
iii,hey,1
baby,name,1
name,yet,1
it,certainly,1
certainly,worked,1
worked,for,1
that,valdez,1
valdez,kid,1
kid,hey,1
that,if,1
him,joey,1
should,name,1
him,chandler,1
on,chandlers,1
chandlers,funny,1
funny,sophisticated,1
sophisticated,and,1
hes,very,1
very,loveable,1
loveable,once,1
know,him,1
well,chandler,1
chandler,will,1
he,might,1
late,but,1
hell,bring,1
bring,you,1
some,cold,1
cold,soda,1
soda,if,1
if,want,1
need,him,1
for,is,1
hot,hey,1
youre,giving,1
message,you,1
actually,think,1
happen,between,1
between,emily,1
and,susan,1
susan,hi,1
hi,youre,1
emily,emily,1
emily,is,1
is,straight,1
straight,raymond,1
raymond,chandler,1
chandler,okay,1
no,famous,1
famous,joeys,1
joeys,except,1
for,huh,1
huh,joey,1
joey,buttafucco,1
buttafucco,okay,1
joey,come,1
on,think,1
all,hell,1
hell,never,1
be,president,1
president,theres,1
a,president,1
president,joey,1
joey,wow,1
wow,youre,1
horrible,name,1
a,ridiculous,1
ridiculous,name,1
name,yes,1
no,first,1
no,name,1
uh,for,1
for,now,1
now,temporarily,1
temporarily,you,1
me,clint,1
what,name,1
i,cool,1
cool,enough,1
to,pull,1
pull,off,1
off,its,1
clint,clint,1
right,help,1
help,am,1
i,a,1
a,mark,1
mark,or,1
a,john,1
john,all,1
look,am,1
i,serious,1
okay,tomorrow,1
this,name,1
name,has,1
holding,me,1
back,my,1
entire,life,1
its,probably,1
why,kids,1
kids,picked,1
picked,on,1
in,school,1
and,why,1
well,with,1
with,women,1
women,so,1
of,4,1
4,oclock,1
oclock,tomorrow,1
im,either,1
either,gon,1
be,mark,1
mark,johnson,1
johnson,or,1
or,john,1
john,markson,1
markson,really,1
thanks,you,1
out,yay,1
yay,okay,1
bye,pheebs,1
pheebs,ha,1
ha,ho,1
ho,your,1
santa,pants,1
santa,clauss,1
clauss,pants,1
pants,uhh,1
uhh,a,1
a,t,1
shirt,that,1
says,i,1
dont,belong,1
belong,here,1
serious,forget,1
my,bachelor,1
bachelor,pad,1
pad,for,1
some,basketball,1
seats,no,1
has,and,1
i,usually,1
usually,talk,1
morning,time,1
time,yes,1
yes,gunther,1
two,cups,1
of,chino,1
chino,please,1
please,forget,1
apartment,oh,1
that,wham,1
wham,broke,1
emily,man,1
man,didnt,1
didnt,she,1
like,just,1
get,here,1
here,easy,1
easy,tiger,1
tiger,so,1
serious,because,1
only,known,1
known,her,1
weeks,okay,1
a,carton,1
carton,of,1
of,milk,1
milk,in,1
my,fridge,1
fridge,ive,1
a,longer,1
longer,relationship,1
relationship,with,1
milk,but,1
na,some,1
some,british,1
british,girl,1
things,now,1
problem,just,1
just,remember,1
remember,to,1
wake,us,1
up,before,1
no,thank,1
want,those,1
those,basketball,1
seats,as,1
cant,leave,1
leave,in,1
the,small,1
small,apartment,1
apartment,after,1
after,weve,1
weve,lived,1
here,didnt,1
ever,read,1
read,flowers,1
flowers,for,1
for,algernon,1
algernon,look,1
will,even,1
even,consider,1
consider,this,1
they,offer,1
offer,a,1
just,season,1
season,seats,1
seats,screw,1
screw,the,1
knicks,i,1
is,worth,1
worth,so,1
more,and,1
knicks,rule,1
rule,all,1
all,no,1
yknow,why,1
why,because,1
even,trade,1
trade,no,1
no,op,1
im,convinced,1
convinced,all,1
cant,use,1
again,for,1
whole,year,1
fine,lets,1
guys,pick,1
pick,first,1
a,low,1
low,one,1
one,why,1
you,screaming,1
screaming,and,1
and,hugging,1
hugging,yeah,1
baby,tickets,1
tickets,please,1
please,thats,1
thats,courtside,1
courtside,baby,1
didnt,those,1
were,like,1
best,seats,1
seats,ever,1
nice,plus,1
plus,yknow,1
were,free,1
theyre,too,1
small,oh,1
know,open,1
are,switching,1
switching,back,1
leave,sometime,1
have,jobs,1
jobs,and,1
and,as,1
do,were,1
were,switching,1
switching,it,1
back,theres,1
nothing,you,1
stop,us,1
us,right,1
right,joe,1
care,this,1
they,stole,1
stole,you,1
stole,it,1
it,our,1
we,won,1
won,that,1
that,apartment,1
apartment,fair,1
fair,and,1
and,square,1
square,twice,1
twice,and,1
am,getting,1
getting,back,1
more,offers,1
offers,you,1
cant,offer,1
offer,anything,1
us,totally,1
totally,worth,1
great,are,1
i,wake,1
wake,you,1
opening,gunther,1
another,cup,1
coffee,please,1
not,working,1
am,drinking,1
drinking,lots,1
coffee,because,1
exhausted,because,1
because,joey,1
joey,started,1
started,snoring,1
snoring,its,1
be,proud,1
of,okay,1
a,sleep,1
clinic,they,1
have,those,1
those,next,1
you,snore,1
snore,im,1
im,rolling,1
rolling,ya,1
ya,over,1
over,hey,1
you,running,1
running,errands,1
errands,yknow,1
yknow,picking,1
picking,up,1
up,wedding,1
wedding,dresses,1
dresses,wah,1
pah,yknow,1
yknow,whipped,1
whipped,wah,1
pah,thats,1
did,wah,1
pah,all,1
buddy,time,1
to,roll,1
roll,over,1
no,n,1
n,no,1
clinic,youre,1
clinic,and,1
a,pyjama,1
pyjama,store,1
store,its,1
its,hey,1
and,joshua,1
joshua,are,1
thats,i,1
cool,what,1
dont,dance,1
dance,at,1
at,weddings,1
weddings,because,1
because,weddings,1
weddings,are,1
meet,women,1
i,dance,1
dance,i,1
hey,nothing,1
did,sleep,1
clinic,hey,1
hey,check,1
girl,she,1
hot,youre,1
youre,coming,1
coming,on,1
entire,room,1
room,im,1
chandler,hi,1
in,for,1
a,coincidence,1
coincidence,i,1
i,listen,1
my,sleep,1
sleep,hello,1
hello,little,1
little,ones,1
ones,yep,1
yep,and,1
woman,agreed,1
joey,wanted,1
she,picked,1
picked,me,1
im,cooler,1
cooler,well,1
shes,the,1
the,kinda,1
kinda,girl,1
girl,joey,1
was,unconscious,1
unconscious,plus,1
plus,you,1
look,cool,1
cool,yknow,1
it,seems,1
seems,like,1
like,all,1
sudden,so,1
much,has,1
happened,phoebe,1
phoebe,is,1
making,people,1
i,die,1
die,the,1
way,people,1
would,even,1
here,would,1
be,by,1
the,ass,1
chair,look,1
huge,no,1
stupid,something,1
huge,why,1
just,climbing,1
climbing,its,1
just,steep,1
steep,were,1
to,everest,1
everest,okay,1
leave,an,1
an,ass,1
on,everest,1
everest,yeah,1
baby,yeah,1
without,yknow,1
yknow,risking,1
risking,our,1
lives,at,1
all,oh,1
well,yeeeeahhhh,1
yeeeeahhhh,but,1
something,one,1
days,were,1
were,get,1
our,buts,1
buts,and,1
and,rent,1
rent,die,1
hard,again,1
dollars,uh,1
hello,noo,1
noo,i,1
see,maybe,1
we,shouldve,1
shouldve,actually,1
actually,hidden,1
hidden,this,1
isnt,one,1
those,uh,1
doesnt,come,1
come,we,1
come,right,1
already,bought,1
bought,my,1
ticket,oh,1
rosss,come,1
flennin,i,1
it,ahh,1
says,here,1
that,theres,1
to,rent,1
rent,videos,1
videos,of,1
the,museums,1
museums,its,1
almost,as,1
as,being,1
being,there,1
could,but,1
but,probably,1
probably,just,1
get,die,1
hard,hey,1
yes,a,1
thousand,times,1
times,yes,1
awkward,you,1
man,when,1
yeah,of,1
course,you,1
even,getting,1
for,science,1
science,fiction,1
fiction,writers,1
writers,im,1
even,im,1
even,hey,1
guys,what,1
doing,yeah,1
luck,trying,1
to,top,1
top,the,1
hut,im,1
hut,see,1
ya,have,1
have,fun,1
fun,planning,1
planning,your,1
your,mellow,1
mellow,bachelor,1
party,he,1
no,strippers,1
strippers,okay,1
announcement,a,1
announcement,ive,1
ive,decided,1
decided,that,1
friend,gunther,1
gunther,central,1
perk,okay,1
announcement,i,1
want,everyone,1
everyone,to,1
still,open,1
uh,so,1
bride,the,1
the,what,1
what,ugh,1
ugh,just,1
sec,give,1
minute,to,1
ha,you,1
you,lost,1
worst,best,1
man,ever,1
ever,you,1
the,stripper,1
stripper,hey,1
ring,is,1
is,irreplaceable,1
irreplaceable,so,1
a,magic,1
magic,ring,1
ring,well,1
all,started,1
started,when,1
just,ah,1
ah,called,1
her,used,1
used,a,1
fake,name,1
had,her,1
her,come,1
office,you,1
cool,the,1
cool,man,1
man,the,1
the,marry,1
will,joe,1
fault,no,1
baby,six,1
six,hour,1
hour,trip,1
trip,to,1
to,london,1
london,thats,1
passport,there,1
credits,all,1
cause,thats,1
get,annoying,1
annoying,hey,1
wrong,hey,1
oh,here,1
go,phoebe,1
phoebe,here,1
go,phobo,1
phobo,phewbedo,1
phewbedo,phaybobo,1
phaybobo,i,1
am,im,1
im,ignoring,1
ignoring,you,1
little,version,1
version,of,1
there,kill,1
kill,it,1
listen,listen,1
walk,this,1
way,the,1
yknow,theyre,1
theyre,thinking,1
of,changing,1
changing,the,1
the,camera,1
camera,away,1
away,well,1
with,stupid,1
stupid,t,1
shirt,anymore,1
na,buy,1
youve,embarrassed,1
embarrassed,me,1
me,enough,1
enough,for,1
one,day,1
i,answer,1
im,pretending,1
pretending,i,1
one,here,1
wearing,them,1
the,all,1
you,insist,1
insist,on,1
on,wearing,1
wearing,that,1
in,public,1
public,yknow,1
the,afternoon,1
afternoon,all,1
wait,all,1
embarrassed,anymore,1
anymore,hey,1
really,shouldnt,1
shouldnt,have,1
were,embarrassing,1
embarrassing,me,1
really,wasnt,1
wasnt,cool,1
feel,any,1
better,ive,1
really,lousy,1
lousy,day,1
day,yeah,1
thats,was,1
was,how,1
how,how,1
bathroom,that,1
pretty,intense,1
intense,huh,1
hope,he,1
did,joey,1
joey,its,1
been,three,1
three,days,1
days,okay,1
okay,your,1
your,just,1
little,homesick,1
homesick,okay,1
relax,just,1
enjoy,yourself,1
yourself,id,1
to,toast,1
toast,ross,1
emily,of,1
course,my,1
big,toast,1
toast,will,1
be,tomorrow,1
my,little,1
toast,or,1
or,melba,1
melba,toast,1
toast,if,1
will,okay,1
i,known,1
known,ross,1
ross,for,1
knew,him,1
him,when,1
first,girlfriend,1
thought,things,1
for,himuntil,1
himuntil,the,1
day,he,1
he,over,1
over,inflated,1
inflated,her,1
her,ohh,1
ohh,dear,1
god,mrs,1
mrs,and,1
sure,were,1
excited,that,1
emily,are,1
at,montgomery,1
montgomery,hall,1
hall,i,1
friend,getting,1
in,monty,1
hall,ohh,1
ohh,come,1
on,monty,1
hall,lets,1
lets,make,1
deal,come,1
people,all,1
right,forget,1
congratulations,ross,1
emily,out,1
loud,so,1
was,hammered,1
hammered,okay,1
like,rosss,1
rosss,mother,1
mother,because,1
because,hes,1
hes,crazy,1
he,came,1
me,earlier,1
earlier,and,1
and,thanked,1
thanked,me,1
very,moving,1
moving,performance,1
performance,in,1
in,titanic,1
titanic,ahh,1
ahh,you,1
that,iswho,1
iswho,wouldnt,1
you,morning,1
morning,ross,1
never,done,1
before,so,1
so,ahh,1
ahh,how,1
how,yahow,1
yahow,ya,1
ya,you,1
okay,yesyesuh,1
yesyesuh,huh,1
yea,absolutely,1
absolutely,i,1
look,hey,1
not,seeing,1
seeing,monica,1
whats,with,1
third,degree,1
degree,why,1
just,shine,1
shine,a,1
a,light,1
light,in,1
yea,your,1
your,right,1
second,one,1
totally,crazy,1
crazy,stupid,1
stupid,im,1
coming,over,1
tonight,though,1
though,right,1
worse,he,1
he,couldve,1
couldve,shot,1
shot,her,1
wrong,way,1
way,but,1
had,plans,1
plans,to,1
meet,up,1
up,tonight,1
tonight,and,1
and,ugh,1
ugh,im,1
kinda,worried,1
it,might,1
might,do,1
friendship,seven,1
seven,times,1
times,in,1
a,foreign,1
foreign,romantic,1
romantic,country,1
country,bad,1
bad,london,1
london,well,1
choice,but,1
home,we,1
a,wine,1
wine,cellar,1
cellar,downstairs,1
downstairs,okay,1
okay,forget,1
thats,off,1
point,listen,1
everything,if,1
i,scream,1
scream,the,1
word,yippee,1
yippee,just,1
just,ignore,1
ignore,me,1
hello,rachel,1
to,change,1
change,first,1
first,yeah,1
be,down,1
like,five,1
minutes,oh,1
oh,yay,1
yay,hey,1
listen,why,1
room,wow,1
look,well,1
were,hanging,1
suppose,id,1
were,watching,1
movie,in,1
well,ross,1
emily,arent,1
arent,gon,1
na,use,1
oh,mon,1
mon,look,1
the,honeymoon,1
honeymoon,suite,1
suite,the,1
room,expects,1
expects,sex,1
sex,the,1
room,would,1
disappointed,if,1
get,sex,1
sex,all,1
other,honeymoon,1
honeymoon,suites,1
suites,would,1
would,think,1
a,loser,1
loser,okay,1
okay,nope,1
not,under,1
under,here,1
have,looked,1
everywhere,or,1
or,else,1
wouldve,found,1
yeah,for,1
for,about,1
minutes,wow,1
wow,in,1
in,45,1
45,minutes,1
minutes,you,1
her,twice,1
twice,yeah,1
very,large,1
large,plane,1
plane,but,1
but,well,1
well,stay,1
leave,for,1
for,new,1
york,in,1
hour,we,1
thats,insane,1
insane,i,1
could,wake,1
and,b,1
b,yknow,1
yknow,lets,1
kinda,makes,1
makes,that,1
one,night,1
night,special,1
special,yknow,1
yknow,technically,1
still,are,1
are,over,1
over,international,1
international,waters,1
waters,kay,1
kay,uhh,1
okay,man,1
didnt,yes,1
yes,good,1
in,new,1
york,rule,1
rule,right,1
night,meant,1
wasnt,because,1
place,or,1
anything,it,1
me,cause,1
cause,youre,1
hot,is,1
im,cute,1
cute,too,1
too,thank,1
go,unpack,1
unpack,bye,1
bye,im,1
on,london,1
london,time,1
time,does,1
that,count,1
count,oh,1
good,ehh,1
ehh,youre,1
just,liquored,1
liquored,up,1
up,ive,1
then,for,1
a,coke,1
coke,diet,1
diet,coke,1
coke,opening,1
pheebs,uh,1
the,wheatsheaf,1
wheatsheaf,ooh,1
ooh,ahh,1
ahh,pheebs,1
pheebs,was,1
tell,a,1
can,out,1
out,run,1
oh,ross,1
out,card,1
card,be,1
to,em,1
i,ly,1
ly,oh,1
true,okay,1
rachel,glad,1
glad,to,1
back,pheebs,1
pheebs,always,1
always,a,1
a,pleasure,1
pleasure,all,1
been,talking,1
about,london,1
london,too,1
much,havent,1
havent,we,1
got,caught,1
and,work,1
work,but,1
im,quitting,1
quitting,tomorrow,1
so,thanks,1
for,having,1
having,me,1
over,rach,1
rach,pheebs,1
and,bask,1
bask,in,1
the,triumph,1
triumph,of,1
my,central,1
park,idea,1
bring,a,1
little,culture,1
culture,to,1
the,group,1
group,hey,1
decided,the,1
the,picnic,1
picnic,idea,1
idea,was,1
little,yknow,1
any,it,1
it,blew,1
blew,so,1
afternoon,that,1
weekend,to,1
to,atlantic,1
city,atlantic,1
city,pheebs,1
hospital,now,1
beautiful,amazing,1
else,i,1
kiss,phoebe,1
rachel,every,1
bad,they,1
sex,no,1
say,he,1
loves,fonzie,1
fonzie,all,1
when,if,1
babies,out,1
month,they,1
they,give,1
you,2,1
2,financing,1
financing,really,1
really,male,1
male,nurses,1
nurses,so,1
so,theyre,1
theyre,going,1
on,dates,1
dates,when,1
when,this,1
this,fonzie,1
fonzie,person,1
keep,referring,1
referring,too,1
another,doctor,1
doctor,dr,1
you,dating,1
dating,the,1
the,nurse,1
nurse,yeah,1
joey,already,1
already,told,1
so,fine,1
just,yknow,1
yknow,were,1
were,nothing,1
were,goofin,1
goofin,around,1
around,fine,1
fine,maybe,1
will,too,1
so,dan,1
dan,nurse,1
nurse,not,1
doctor,huh,1
huh,kinda,1
kinda,girlie,1
girlie,isnt,1
and,listen,1
listen,thanks,1
for,doing,1
us,by,1
way,hey,1
bout,it,1
me,saturday,1
night,delivery,1
delivery,room,1
right,very,1
bye,momi,1
momi,moo,1
moo,dr,1
dr,yes,1
god,kindergarten,1
kindergarten,flashback,1
flashback,okay,1
okay,keep,1
keep,saying,1
that,nurse,1
nurse,man,1
man,yknow,1
if,youve,1
youve,ever,1
ever,looked,1
looked,up,1
the,term,1
term,goofing,1
goofing,around,1
the,dictionary,1
dictionary,well,1
the,technical,1
technical,definition,1
definition,is,1
is,two,1
two,friends,1
friends,who,1
who,care,1
care,a,1
lot,about,1
about,each,1
have,amazing,1
amazing,sex,1
just,wan,1
new,fangled,1
fangled,dictionary,1
dictionary,that,1
that,gets,1
made,at,1
yknow,get,1
my,original,1
original,dictionary,1
dictionary,i,1
i,sensed,1
sensed,that,1
stop,so,1
uh,now,1
that,little,1
little,chandler,1
chandler,turned,1
turned,out,1
girl,what,1
they,gon,1
name,her,1
thats,kind,1
a,masculine,1
masculine,name,1
name,dont,1
think,ha,1
ha,enh,1
enh,enh,1
enh,im,1
all,here,1
office,finally,1
finally,got,1
got,wrinkle,1
wrinkle,free,1
free,fax,1
fax,paper,1
paper,opening,1
tux,no,1
tux,well,1
those,muppets,1
muppets,dont,1
have,thumbs,1
thumbs,uhh,1
uh,mightve,1
mightve,mentioned,1
mentioned,him,1
hes,up,1
to,meeting,1
meeting,everyone,1
everyone,yet,1
yet,really,1
you,lucky,1
lucky,dog,1
dog,yes,1
a,cooking,1
cooking,question,1
question,if,1
cooking,on,1
the,stove,1
stove,does,1
new,secret,1
secret,boyfriend,1
boyfriend,is,1
is,better,1
better,in,1
bed,than,1
than,richard,1
richard,why,1
had,learned,1
learned,that,1
had,id,1
see,rachel,1
rachel,anymore,1
anymore,shes,1
friends,thats,1
true,hey,1
times,have,1
guys,you,1
never,watch,1
the,cooking,1
cooking,channel,1
channel,hey,1
was,yours,1
yours,uh,1
used,it,1
duck,was,1
was,throwing,1
throwing,up,1
up,caterpillars,1
caterpillars,expect,1
expect,it,1
in,4,1
4,6,1
6,weeks,1
weeks,umm,1
umm,hey,1
hey,umm,1
umm,joeys,1
the,telethon,1
telethon,for,1
whole,place,1
to,ourselves,1
ourselves,well,1
maybe,youd,1
youd,wan,1
na,book,1
book,some,1
time,with,1
had,why,1
why,whats,1
whats,your,1
point,look,1
got,carried,1
carried,away,1
away,before,1
ta,know,1
best,its,1
its,only,1
best,i,1
was,nothing,1
nothing,before,1
other,girls,1
ask,which,1
which,wouldnt,1
take,long,1
long,but,1
together,ohmygod,1
ohmygod,oh,1
oh,aw,1
aw,my,1
god,now,1
never,want,1
me,again,1
again,but,1
be,wrong,1
wrong,were,1
were,too,1
good,we,1
owe,it,1
to,sex,1
sex,well,1
kinda,hoping,1
this,without,1
without,him,1
no,leave,1
gloves,on,1
on,yeah,1
we,lose,1
gloves,all,1
lets,show,1
show,them,1
them,how,1
its,done,1
done,yknow,1
wasnt,part,1
hi,uhh,1
uhh,9,1
9,i,1
went,away,1
weekend,yknow,1
yknow,wed,1
no,interruptions,1
interruptions,and,1
be,naked,1
naked,the,1
time,yeah,1
a,conference,1
conference,and,1
chef,thing,1
yknow,your,1
your,not,1
not,though,1
though,lets,1
of,where,1
the,conference,1
conference,is,1
is,held,1
held,do,1
fake,conference,1
conference,its,1
real,conference,1
conference,whats,1
uh,hey,1
were,flipping,1
flipping,monicas,1
monicas,mattress,1
mattress,aww,1
aww,man,1
yes,somebody,1
said,can,1
hear,anything,1
anything,condoms,1
condoms,and,1
and,condoms,1
condoms,are,1
should,live,1
joey,roll,1
roll,os,1
os,everywhere,1
everywhere,oh,1
yes,monica,1
monica,get,1
a,high,1
speed,car,1
car,chase,1
chase,on,1
god,they,1
they,gave,1
gave,us,1
us,glasses,1
glasses,okay,1
now,though,1
though,because,1
because,chopper,1
chopper,5,1
5,just,1
lost,its,1
its,feed,1
feed,okay,1
great,hotel,1
hotel,half,1
half,a,1
a,tank,1
tank,we,1
of,high,1
speed,chasing,1
chasing,to,1
why,uh,1
ya,mugsy,1
mugsy,but,1
these,rooms,1
rooms,are,1
are,fine,1
okay,can,1
just,pick,1
can,watch,1
watch,have,1
perfect,magical,1
magical,weekend,1
weekend,together,1
over,dammit,1
dammit,this,1
is,regularly,1
regularly,scheduled,1
scheduled,programming,1
programming,oh,1
sorry,am,1
i,getting,1
getting,in,1
room,switching,1
switching,fun,1
fun,oh,1
oh,who,1
i,blame,1
blame,the,1
nice,bell,1
bell,man,1
to,drag,1
drag,out,1
out,luggage,1
luggage,to,1
10,different,1
different,rooms,1
rooms,do,1
not,speak,1
speak,ill,1
ill,of,1
the,dead,1
dead,i,1
watch,a,1
little,television,1
television,what,1
deal,geez,1
relax,mom,1
mom,i,1
said,geez,1
relax,monnnnn,1
monnnnn,damn,1
damn,rollos,1
rollos,hey,1
hey,it,1
was,terrible,1
i,fought,1
fought,with,1
my,colleagues,1
colleagues,yknow,1
kidding,with,1
see,donald,1
trump,waiting,1
waiting,for,1
elevator,well,1
of,food,1
food,that,1
that,tasted,1
tasted,good,1
then,made,1
made,everybody,1
everybody,vomit,1
vomit,and,1
have,diarrhea,1
diarrhea,monica,1
fine,300,1
300,yeah,1
as,25,1
25,per,1
per,room,1
bathroom,kip,1
kip,my,1
old,roommate,1
roommate,yknow,1
all,used,1
out,together,1
together,hey,1
was,mine,1
mine,yes,1
more,sense,1
sense,hey,1
just,came,1
to,drop,1
drop,offnothing,1
offnothing,so,1
that,weekend,1
weekend,kinda,1
kinda,sucked,1
sucked,huh,1
over,well,1
it,had,1
end,sometime,1
the,weekend,1
weekend,we,1
fight,so,1
isnt,over,1
over,really,1
great,were,1
joey,can,1
second,yes,1
cant,funs,1
funs,over,1
over,arent,1
you,supposed,1
at,an,1
another,hour,1
hour,sorry,1
sorry,hello,1
hello,yeah,1
some,9,1
9,year,1
old,filipino,1
filipino,kids,1
kids,who,1
who,worked,1
worked,their,1
their,fingers,1
fingers,bloody,1
bloody,for,1
for,12,1
12,cents,1
cents,an,1
hour,that,1
didnt,happen,1
little,extreme,1
extreme,yeah,1
were,losing,1
losing,ross,1
ross,joey,1
said,hence,1
hence,youre,1
in,5,1
5,ms,1
ms,minnelli,1
minnelli,so,1
because,last,1
last,christmas,1
christmas,i,1
gift,of,1
of,space,1
space,we,1
a,continuum,1
continuum,okay,1
here,rocks,1
rocks,so,1
so,rocks,1
rocks,look,1
maybe,shes,1
shes,being,1
little,unreasonable,1
unreasonable,kind,1
of,if,1
just,kept,1
kept,this,1
to,yourself,1
yourself,none,1
this,wouldve,1
brave,what,1
said,pheebs,1
pheebs,what,1
doing,with,1
the,coat,1
coat,how,1
whole,animal,1
animal,rights,1
rights,thing,1
thing,uh,1
sorry,hi,1
yeah,there,1
is,are,1
at,naked,1
naked,tribes,1
tribes,women,1
women,thats,1
pig,hey,1
he,do,1
you,sign,1
sign,a,1
a,lease,1
lease,oh,1
yeah,absolutely,1
absolutely,anything,1
need,man,1
man,but,1
to,promise,1
second,you,1
are,feeling,1
feeling,better,1
better,so,1
make,fun,1
fun,of,1
hair,he,1
said,gonad,1
gonad,opening,1
credits,love,1
love,what,1
what,youve,1
youve,done,1
place,oh,1
the,tears,1
tears,are,1
are,real,1
real,what,1
doing,you,1
you,built,1
built,a,1
a,fort,1
fort,didnt,1
didnt,ya,1
god,the,1
the,air,1
purifier,rosss,1
rosss,air,1
purifier,all,1
heard,through,1
through,4,1
4,years,1
of,college,1
college,was,1
thing,hello,1
children,okay,1
bye,little,1
little,puppet,1
puppet,joey,1
joey,hand,1
look,yknow,1
this,maybe,1
maybe,tough,1
tough,but,1
i,survived,1
survived,college,1
college,with,1
hes,out,1
want,anything,1
anything,ross,1
ross,sports,1
sports,international,1
international,apartment,1
apartment,listings,1
listings,not,1
even,on,1
on,page,1
page,7,1
7,what,1
that,circled,1
circled,one,1
one,yes,1
go,lets,1
go,quicker,1
quicker,yeah,1
this,kitchen,1
bathroom,well,1
can,cook,1
cook,while,1
while,in,1
the,tub,1
tub,yeah,1
next,five,1
five,weeks,1
weeks,its,1
bathroom,we,1
are,bad,1
bad,people,1
nice,place,1
place,not,1
of,closet,1
closet,space,1
space,but,1
hang,his,1
his,stuff,1
window,in,1
a,bag,1
bag,what,1
about,ross,1
ross,of,1
course,he,1
has,this,1
big,huge,1
huge,dog,1
dog,that,1
uh,barks,1
barks,into,1
well,who,1
doesnt,love,1
love,dogs,1
dogs,ah,1
a,tap,1
tap,dancer,1
dancer,yes,1
yes,some,1
some,would,1
would,say,1
a,lost,1
lost,art,1
art,hes,1
pimp,there,1
yes,hes,1
pimp,hes,1
big,tap,1
tap,dancing,1
dancing,pimp,1
pimp,hello,1
hello,ohhhhh,1
ohhhhh,98,1
98,99,1
99,100,1
100,okay,1
yes,ross,1
stay,all,1
hat,thats,1
sweet,joey,1
still,talking,1
king,of,1
bad,thanksgivings,1
thanksgivings,you,1
just,swoop,1
your,bad,1
bad,marriage,1
that,away,1
a,tradition,1
tradition,like,1
parade,if,1
parade,decided,1
decided,it,1
was,gay,1
gay,moved,1
and,abandoned,1
abandoned,its,1
its,entire,1
family,thanksgiving,1
thanksgiving,1978,1
1978,really,1
really,worse,1
worse,than,1
than,more,1
more,turkey,1
turkey,mr,1
mr,chandler,1
chandler,its,1
its,exactly,1
sounds,thanksgiving,1
thanksgiving,1992,1
1992,arghhhhhh,1
arghhhhhh,im,1
im,over,1
here,big,1
did,look,1
idiot,oh,1
monica,reliving,1
reliving,past,1
past,pain,1
pain,and,1
and,getting,1
getting,depressed,1
depressed,is,1
what,thanksgiving,1
thanksgiving,is,1
anyway,and,1
the,indians,1
indians,okay,1
the,pilgrims,1
pilgrims,didnt,1
didnt,eat,1
eat,it,1
in,fat,1
fat,oh,1
chef,fat,1
fat,emotional,1
emotional,knapsack,1
knapsack,right,1
right,on,1
take,to,1
long,okay,1
cause,uh,1
uh,were,1
na,test,1
test,out,1
out,our,1
our,fake,1
fake,ids,1
ids,tonight,1
right,clifford,1
clifford,alverez,1
alverez,dude,1
dude,dont,1
stuck,here,1
your,fat,1
fat,sister,1
really,am,1
idiot,back,1
i,rushed,1
rushed,the,1
the,stage,1
stage,at,1
a,wham,1
wham,concert,1
concert,for,1
loud,i,1
am,really,1
